2024-06-22 19:56:00,66.67
2024-06-22 19:57:02,66.67
2024-07-17 18:50:44,33.33
2025-01-20 11:47:39,0.0
2025-01-20 14:23:13,33.33
2025-01-20 14:24:11,66.67
